csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45
34111.31640625	31.8828125	1163581906.9673007	1016.5137329101562	21475.04296875	-6.54296875	42.81044006347656	461177470.5096588	21496.33203125	-18.814453125	353.98364639282227	462092290.7977448	0.748738	22.995743	0.2113516	-0.0542311822	0.07383816480000001	0.0128522821	-0.0215655092	0.0504275487	0.0769526909	-0.004096466	-0.004819142	0.013850830900000001	-0.0024610213	0.047314400599999994	0.0047961327000000005	0.0406052075	-0.0188655363	0.0265003604	0.0613010927	-0.012469649099999999	0.0389295624	-0.0095288572	-0.0318636814	0.0125531417	0.050804825899999996	0.06817942839999999	-0.0373527343	-0.0596679697	-0.0518699926	0.042205998200000004	0.042735292300000005	-0.06602094530000001	0.0129670473	0.0462335552	-0.0285346163	0.047824539400000005	-0.03439337	-0.0155014607	0.0420414447	0.06987823110000001	0.0584144468	0.0014380238000000001	0.025950337799999997	-0.0001443474	0.036504956899999996	-0.0318443707	0.0282949083	0.012032578200000001	-0.046337590199999994	0.0191354825	-0.039093044300000004	0.0201908478	0.0492302522	-0.0493149304	-0.0026887931	0.052236314699999994	0.058425690599999996	-0.0657864077	0.07618471980000001	-0.0719798883	-0.0112227559	0.0019615552	0.1040268906	0.0338975595	-0.0631352795	-0.0202787295	0.0887413447	-0.0917754626	0.027144045	-0.0303158	0.0252557	0.0006378503824900001	0.00091904772964	0.102896	0.06037140000000001	0.010587586816	0.0036447059379600007	1.32805	0.02224999999999988	0.0004950624999999947	1.7637168024999998	0.0279651	-0.001569400000000002	0.00078204681801	2.463016360000006e-06	-0.00186071	-0.0002788300000000001	7.774616890000005e-08	3.4622417041e-06	-0.00611417	0.00022126000000000006	3.738307478890001e-05	4.895598760000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34172.50390625	61.1875	1167760023.2226715	3743.91015625	21532.375	57.33203125	3286.961807250977	463643173.140625	21557.671875	61.33984375	3762.576431274414	464733216.670166	0.7690859999999999	23.620686	0.3248483500000002	-0.0476739184	0.052608675	0.049149778600000006	-0.0141459178	0.0475804011	0.0379795216	-0.013294966100000001	-0.0080173274	0.0240486944	0.0360603767	0.023519204900000003	-0.0166445603	-0.0305934992	-0.09208167880000001	0.023196170699999998	0.027998085699999998	-0.007102869	0.027306229100000003	-0.0309784564	-0.0561347242	0.0696456385	0.0375142515	0.0836423289	-0.042231128099999994	0.0443605324	-0.0129782186	0.0379122766	-0.0424147761	-0.0601722809	-0.014539895800000001	0.0404468155	-0.0067975952	0.0302991345	-0.012106641100000001	0.0343945172	0.039954888	0.0258711955	0.036222189700000004	0.0045531103000000005	0.0411791069	0.042894169	0.0286165223	0.0580145351	0.0101417755	-0.0443025274	-0.0678321124	-0.0066363855000000005	-0.023621648199999998	0.0002783749	0.09077833269999999	-0.0077132632999999985	-0.0717418755	-0.045174431200000004	0.033359708700000004	-0.0566556626	0.0825263286	-0.05463258519999999	0.0128497108	-0.050362522699999995	-0.0876359167	0.0390502738	-0.06434558650000001	-0.01719291	0.0864713441	-0.0940880769	0.034611705699999995	-0.078115	-0.04779919999999999	0.00228476352064	0.006101953225000001	-0.0693964	-0.17229239999999998	0.00481586033296	0.029684671097760008	1.34732	0.01927000000000012	0.00037133290000000463	1.8152711824000003	0.0281326	0.0001674999999999975	0.0007914431827599997	2.8056249999999166e-08	-0.000489645	0.001371065	1.879819234225e-06	2.39752226025e-07	-0.005943	0.00017117	3.531924900000001e-05	2.92991689e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34093.22265625	-79.28125	1162347831.0886385	6285.5166015625	21485.58984375	-46.78515625	2188.850845336914	461630570.9338532	21569.517578125	11.845703125	140.32068252563477	465244088.55304337	0.712749	21.890417000000006	0.21908754	-0.0494352065	0.0385434151	0.0260346454	0.02224949	0.0271539055	0.060831699100000004	-0.0141447795	-0.0130066069	0.0269457187	-0.0033366783	0.0417030213	-0.0030357213	0.020420431699999998	-0.0157270351	-0.0401399216	0.0737040243	-0.0188870426	0.040859562200000005	-0.046365929699999996	-0.0645609685	0.0201557052	0.003915099	-0.0323645704	0.0037148987	-0.0590965704	-0.0203017623	-0.0450754786	0.0474561405	-0.0640199062	-0.0060969118	0.008403771899999999	-0.0358617677	0.0946546209	-0.049942874299999995	-0.014936836	0.018882909399999998	0.0418124816	0.04655389099999999	-0.0057094176	0.0453873739	0.0043721984	0.0364181091	-0.0294976677	0.0172453833	-0.0114229074	0.0031315295000000003	0.0334721998	-0.0415340087	-0.048675726399999994	0.035995707	0.0004779579	0.0157961058	0.047407639800000005	0.0125939844	0.010508583799999999	0.0895862544	-0.044609677699999996	-0.039828099	0.0214682542	0.05813038650000001	0.030135851499999998	-0.0655400171	-0.0140901232	0.08400935539999999	-0.0960293686	0.0418659738	-0.110477	-0.03236199999999999	0.0010472990439999992	0.012205167528999998	0.00177389	0.07117029	3.1466857321e-06	0.005065210178684099	1.35209	0.004769999999999941	2.2752899999999438e-05	1.8281473681	0.0272315	-0.0009010999999999984	0.00074155459225	8.119812099999972e-07	-0.00113737	-0.0006477249999999999	4.195476756249999e-07	1.2936105168999998e-06	-0.00660988	-0.0006668799999999999	4.36905136144e-05	4.447289343999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34112.01953125	18.796875	1163629876.5003815	353.322509765625	21492.42578125	6.8359375	46.73004150390625	461924365.9625397	21564.146484375	-5.37109375	28.848648071289066	465012413.59958273	0.8859459999999999	27.209757	0.18271321	-0.0549478565	0.0503299937	-0.0096121526	-0.0023481517	0.0292427077	0.065244407	-0.0105121437	-0.0500619608	0.027396903700000003	0.036498401800000004	0.0233733709	-0.015208285700000001	0.021032173900000003	-0.0025117135000000002	0.043923285	-0.0562576721	0.032965780800000004	0.0214955041	0.0053396355	0.0250777223	-0.0023618873999999997	0.0065517793	-0.0141486801	-0.0054095526	0.0714162461	-0.0352964572	0.0627751938	0.039645760499999995	-0.063569187	0.017556326599999998	0.021007824900000003	0.0346273271	-0.06423425070000001	-0.0705596638	0.0382823259	0.021016096800000002	0.054473849299999995	0.052452222	-0.0383947061	0.0414255195	0.0440485524	0.0127643135	-0.0012948524000000001	-0.0012451164	0.028276098599999997	-0.0032151606	-0.0402099439	-0.035733693500000004	0.0303913068	0.0085190114	0.003957365	-0.05524560059999999	-0.014276471	-0.0365334234	-0.0458121603	-0.043408371900000006	0.016453130700000002	-0.015891845800000002	-0.06163748190000001	-0.07401016190000001	0.1213030594	-0.0667182767	-0.010973431100000002	0.081360845	-0.09759167619999999	0.0488621241	-0.110297	0.00017999999999998573	3.2399999999994864e-08	0.012165428209000002	0.0352791	0.03350521	0.00124461489681	0.0011225990971441	1.28993	-0.062159999999999986	0.003863865599999999	1.6639194049	0.0284654	0.0012338999999999994	0.0008102789971599999	1.5225092099999991e-06	-0.00113737	0.0	0.0	1.2936105168999998e-06	-0.00711334	-0.0005034599999999998	5.05996059556e-05	2.534719715999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34102.5546875	-9.46484375	1162984236.2139282	89.58326721191406	21467.01171875	-25.4140625	645.8745727539062	460832592.1329498	21548.146484375	-16.0	256.0	464322616.91208273	0.8223749999999999	25.257336	0.1303111	-0.0569637299	0.0463496001	-0.0114773387	0.0017250974	0.0264191865	0.0759623353	-0.0095294101	-0.0420229466	0.0188310142	-0.0245884031	0.039930997	0.0108616157	0.0357066571	-0.002331629	0.0019686522	0.021172730499999997	0.0015245517	0.0119852596	-0.0460998351	-0.044732086	0.0014136363000000001	-0.026065600499999998	0.0826791453	0.06384144929999999	0.015205458400000003	-0.061322588	0.04476159	0.0208646468	-0.0679896314	0.0196913793	0.010990465100000001	0.015534441999999999	0.0299492686	-0.058527227	0.0127064204	0.0201307448	0.0614911084	0.0531154499	-0.0322444115	0.03386646	-0.0189790745	0.0320627151	-0.0199761734	0.024820304300000002	0.012295803899999999	6.476069999999999e-05	-0.0298285192	-0.017730363	-0.0280647179	0.0814205455	-0.053490545	-0.0110158395	-0.0498954556	0.1088602095	-0.0033632828000000003	-0.0205354846	-0.0190087489	-0.0626981388	-0.0143472457	-0.017957393500000002	-0.057547489800000004	-0.06788007459999999	-0.0078459096	0.0785316931	-0.09876883410000001	0.0555570233	-0.110297	0.0	0.0	0.012165428209000002	0.013353	-0.0219261	0.000178302609	0.00048075386120999996	1.34078	0.05084999999999984	0.002585722499999984	1.7976910083999995	0.0273147	-0.0011506999999999976	0.00074609283609	1.3241104899999944e-06	-0.00113737	0.0	0.0	1.2936105168999998e-06	-0.00711334	0.0	5.05996059556e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34009.765625	-92.7890625	1156664157.8674314	8609.810119628906	21463.55859375	-3.453125	11.924072265625	460684347.5073395	21497.244140625	-50.90234375	2591.048599243164	462131505.64163584	0.7658	23.519762	0.1458816	-0.0472516713	0.0618617542	-0.0122554059	0.0082613418	0.0178527254	0.08136776650000001	-0.0180403213	-0.0427487617	0.002726707	-0.0163007242	0.035672492	0.0192390537	0.03646131	-0.0504494755	0.0334997281	0.0005547948	0.0740630621	0.0340496721	-0.0372547737	-0.0504765762	0.042662590599999994	0.0345172745	-0.08056745059999999	-0.016611	0.0023878523000000003	-0.011696462900000001	0.0111267237	0.047261602	-0.057115308499999996	0.023412465	0.012646242700000001	-0.0160618725	-0.0036260944	-0.042315537699999996	0.0006362054	0.0064689683999999996	0.061646272	0.0660709089	-0.0368950272	0.0308154251	-0.0067172397	0.0291753115	0.0250441169	0.0497575029	0.0006001578	-0.0047577546000000005	-0.050884036699999996	-0.0179788448	-0.0031988972999999997	0.0364153384	0.0419704114	-2.3896e-06	0.0308293233	-0.0848209786	0.0071159922999999995	0.0088950532	0.009878152900000001	-0.0266670019	-0.0026572035999999997	0.0422380167	-0.0469034866	-0.06902512400000001	-0.0047106451	0.0755281812	-0.0995561965	0.06190939490000001	-0.10981	0.00048700000000001525	2.371690000000148e-07	0.012058236099999998	0.0913001	0.0779471	0.008335708260010002	0.006075750398410001	1.35243	0.01165000000000016	0.0001357225000000037	1.8290669049	0.0274758	0.00016109999999999736	0.0007549195856399999	2.5953209999999148e-08	-0.00161483	-0.0004774600000000001	2.279680516000001e-07	2.6076759289e-06	-0.00759073	-0.0004773900000000003	5.76191819329e-05	2.2790121210000023e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34165.6796875	155.9140625	1167293668.50885	24309.194885253906	21489.8515625	26.29296875	691.3202056884766	461813720.1782837	21509.95703125	12.712890625	161.61758804321292	462678251.4862213	0.6952659999999999	21.353472	0.09380719999999992	-0.0562232658	0.047864276799999994	0.0034027129	-0.0059265227	0.022756913599999998	0.0630940412	-0.0050576323	-0.049501294800000005	-0.0007050982000000001	0.012797356999999999	0.0314717203	-0.0056448174	-0.0302331766	-0.10151553640000001	0.0768042634	-0.0566020581	0.075214942	0.0028189669	-0.0119424503	-0.0033380104	0.05485550980000002	0.025139246400000002	0.059264326900000004	-0.0074658564	0.07269778639999999	-0.0216466634	-0.0256020886	-0.0188414071	-0.053461924400000006	0.0002407418	0.0406076916	0.0333883553	-0.0628964234	-0.0260708017	0.048078481500000006	0.0129350235	0.0607553805	0.0488482469	-0.0461934693	0.0216174724	0.00033444769999999995	0.0331400389	0.0961354916	0.0122444275	-0.007144770300000001	-0.030094335099999998	-0.0945564942	-0.0047319409	0.007790375	0.0432772682	-0.0285820133	-0.0856815085	0.0005618519	-0.053694081399999996	-0.0279408893	-0.0080001453	0.0152551318	0.0365389175	0.00765158	-0.0149016431	0.0574123721	-0.0701531426	-0.0015707317000000001	0.0723569779	-0.099950656	0.06788007459999999	-0.120312	-0.010501999999999996	0.00011029200399999995	0.014474977343999997	0.06429990000000001	-0.0270002	0.004134477140010001	0.0007290108000400001	1.32917	-0.02326000000000006	0.0005410276000000027	1.7666928888999998	0.0278022	0.000326400000000001	0.0007729623248399999	1.0653696000000065e-07	-0.00174033	-0.00012549999999999996	1.5750249999999992e-08	3.0287485089e-06	-0.00779973	-0.000209	6.08357880729e-05	4.3680999999999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34053.12109375	-112.55859375	1159615056.2256012	12669.437026977539	21479.837890625	-10.013671875	100.27362442016602	461383435.8075295	21507.126953125	-2.830078125	8.009342193603517	462556509.7778359	0.720543	22.129782	0.10636769999999984	-0.0570614246	0.0451175401	0.0065896404	0.023041039300000003	0.015104878600000001	0.0807811825	0.0011040181	-0.0308398268	0.0281765112	-0.0065669977000000004	0.0207383015	-0.018763621299999998	0.0380561628	-0.0006759503	0.0141007973	0.042918560099999996	0.0068202027	0.0273938175	-0.09087613369999999	-0.0141856624	0.028563380099999997	-0.028441283300000002	0.0578950758	0.0657132308	0.0487554639	-0.0118177329	0.0097536515	-0.0070621636	-0.0662899418	0.0036355139000000002	0.0031425869	0.023738859900000003	0.0038217214000000003	-0.0503664813	0.0019456169	0.0041370318	0.07560044099999999	0.053772317	-0.012624341	0.051026467400000004	-0.0024958109	-0.0013895301000000002	-0.0328575115	0.0123606068	0.0232156147	-0.0042896201	0.0178908565	-0.0550146184	-0.0447569038	0.08610066	-0.08683760970000001	-0.0286388469	-0.053743127300000006	0.007894889799999999	0.0026595265000000003	-0.023919963	-0.022228022599999998	0.0233654719	0.0034770787	-0.005440751800000001	-0.013509086699999999	-0.07126385190000001	0.0015707317000000001	0.06902512400000001	-0.099950656	0.0734322509	-0.109572	0.010739999999999986	0.00011534759999999971	0.012006023184	0.0175112	-0.046788699999999996	0.0003066421254400001	0.00218918244769	1.32135	-0.007819999999999938	6.115239999999904e-05	1.7459658225	0.0274865	-0.0003156999999999986	0.0007555076822500001	9.966648999999912e-08	-0.00161483	0.00012549999999999996	1.5750249999999992e-08	2.6076759289e-06	-0.008178909999999998	-0.0003791799999999972	6.689456878809998e-05	1.4377747239999786e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34077.59375	24.47265625	1161282395.790039	598.9109039306642	21489.765625	9.927734375	98.55990982055664	461810026.6174317	21596.017578125	88.890625	7901.543212890625	466387975.234684	1.1660720000000002	35.813164	0.4685545	-0.08888653769999999	0.099901567	-0.07989020990000001	-0.0087214315	0.033246893199999995	0.088702953	-0.0647309392	-0.12125653550000001	0.0268211395	0.0775482604	0.0058363999	0.0049743977	-0.007026286800000001	-0.0345969475	0.012591373700000002	0.020900656	0.031849712599999996	0.0185296943	0.0696960246	-0.1236908358	0.026366346000000002	-0.0858621574	0.0145120425	0.070406415	0.0536758161	-0.0054708806	-0.030255312200000002	0.0102430251	-0.1083492748	0.0949714698	0.0205440361	0.035525037	0.0756727828	-0.0167689418	-0.0079622812	0.021801345899999998	0.039776415	0.1067950402	-0.08873623679999999	0.0410895707	0.1018984533	0.0216504104	0.029657426299999998	0.00662997	-0.0181525511	-0.0038925798	-0.0566858453	0.008828459399999999	0.050506285899999996	0.0543837004	-0.0060436281	0.0120243784	-0.0723186266	0.0339600703	0.0431229535	-0.06959451030000001	0.045542435	-0.049099653	-0.0257870719	-0.0225174665	-0.07712918519999999	-0.0723569779	0.0047106451	0.0655400171	-0.0995561965	0.0785316931	-0.12658599999999998	-0.017013999999999974	0.0002894761959999991	0.016024015395999992	0.0471067	0.029595499999999993	0.0022190411848899997	0.0008758936202499996	1.11376	-0.20758999999999994	0.04309360809999998	1.2404613376000002	0.0313768	0.0038902999999999963	0.0009845035782399998	1.5134434089999966e-05	-0.00161483	0.0	0.0	2.6076759289e-06	-0.00857571	-0.0003968000000000027	7.354280200410001e-05	1.5745024000000214e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34138.75390625	61.16015625	1165454518.2714994	3740.564712524414	21515.076171875	25.310546875	640.6237831115723	462898502.6815834	21611.265625	15.248046875	232.50293350219727	467046801.9143066	0.8994559999999999	27.624683	0.23051829999999984	-0.08614325269999999	0.06612731320000001	-0.025712296200000002	-0.0236940309	0.0246890119	0.0616329325	-0.0574629175	-0.0915807701	0.048367269000000004	0.0609578825	0.0023100435999999997	-0.076748477	-0.0025821781	0.0337113615	0.0182275958	0.042729558499999994	0.0875851556	0.0380873295	-0.0026158932000000003	-0.0879100148	0.0449248662	-0.0549802951	0.015018226499999999	0.0617908696	0.0595173458	0.0166830768	0.045407515700000005	-0.0120049418	-0.0925800806	0.0280663768	0.024629495499999998	0.0381320006	0.0360178727	-0.0905780928	0.0171870843	0.0161595006	0.020964209299999998	0.0791708864	-0.06471254139999999	0.0682735765	0.0857751367	-0.025640452	-0.043576633499999996	-0.0448375383	0.025927598700000002	0.0259521769	-0.0806966506	0.0196467252	0.0138710318	0.11399063570000001	-0.0158858367	0.0338678919	-0.1021821303	-0.0316357375	0.0045678158000000005	-0.0613179467	-0.0258060222	0.012496657	-0.032533154	0.06150391030000001	-0.012257218700000001	-0.0734322509	0.0078459096	0.06190939490000001	-0.09876883410000001	0.08314696120000001	-0.13738499999999998	-0.010799000000000005	0.00011661840100000008	0.018874638224999997	0.104965	0.057858300000000015	0.011017651225	0.003347582878890001	1.14313	0.029369999999999893	0.0008625968999999939	1.3067461969	0.032331099999999995	0.0009542999999999982	0.0010453000272099998	9.106884899999966e-07	-0.00243619	-0.0008213599999999999	6.746322495999999e-07	5.9350217161e-06	-0.00944987	-0.0008741600000000006	8.930004301690002e-05	7.641557056000009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34064.578125	-74.17578125	1160395482.8342285	5502.046524047852	21488.501953125	-26.57421875	706.1891021728516	461755716.18945694	21530.80078125	-80.46484375	6474.591079711914	463575382.2818756	0.8515950000000001	26.154739000000006	0.14702350000000006	-0.0705578271	0.0827659625	-0.0325054761	-0.009733320699999999	0.0300703659	0.0819802993	-0.050906581799999996	-0.1215289586	0.0086079644	0.0568396038	0.0444766907	0.0356673565	-0.0382842662	-0.0502844569	0.0395544321	-0.0202042159	0.0981284646	-0.0015377157	0.0279229992	-0.0809855395	0.061675620300000004	-0.041132888199999995	-0.0693578737	0.0230594926	0.021903862000000003	-0.0340022773	0.0933215766	-0.0061309552000000005	-0.0952028107	0.0485839609	0.024683186200000002	0.046832983700000004	-0.0068579845999999995	-0.056974127699999995	-0.0409222832	0.0207465884	0.044592553099999994	0.0905762726	-0.1120634286	0.0317193432	0.0698630334	0.050003144699999995	0.100211897	0.0053433062	0.0046707026	0.0317687612	-0.0893260162	0.0176629659	0.0202757953	0.0633984345	0.046377607	0.0616170266	-0.0545428633	-0.0396101101	-0.00034294660000000005	-0.0736483524	-0.054902487400000005	-0.0391104507	-0.04367980230000002	0.1021489141	0.0075723511	-0.0744894057	0.010973431100000002	0.058141318399999996	-0.09759167619999999	0.0872496007	-0.133183	0.004201999999999984	1.7656803999999862e-05	0.017737711489	0.108642	0.003677	0.011803084164	1.3520328999999998e-05	1.1977	0.054570000000000014	0.0029778849000000013	1.43448529	0.0310301	-0.0013009999999999964	0.00096286710601	1.6926009999999912e-06	-0.00234641	8.977999999999981e-05	8.060448399999965e-09	5.505639888100002e-06	-0.009149160000000002	0.0003007099999999992	8.370712870560003e-05	9.042650409999949e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34304.03125	239.453125	1176766560.0009766	57337.799072265625	21562.814453125	74.3125	5522.34765625	464954967.1398964	21628.0078125	97.20703125	9449.206924438477	467770721.937561	1.342855	41.242661	0.5231715999999998	-0.0314307231	0.110631775	-0.059950396100000004	-0.05824662150000001	0.0388633819	0.0103744209	-0.1236666766	-0.036888802400000004	0.0050262662	0.13242715800000002	-0.0769664437	-0.1328431284	0.019732391999999998	0.0261712498	-0.0374124422	0.0366890131	0.098075627	-0.0996280385	0.0557041715	-0.0355594315	0.1345352632	-0.11092603179999999	-0.0425791338	-0.0768848793	-0.0890490096	-0.0080029185	0.0837683786	0.052314063200000004	-0.058357654400000014	0.0663266531	0.0871720943	0.0398528413	-0.0400731956	-0.0848199957	0.0579651241	0.0391426418	-0.0697731668	0.1075033144	-0.0189877294	0.0025188032	0.1385003015	-0.1108705247	-0.06056829740000001	-0.0182057183	-0.080142721	0.0426115293	0.015282994	0.14367860710000002	0.0198308301	0.184715199	0.0990287535	0.0931861214	0.09167485660000001	-0.055881227199999994	-0.08861876460000001	-0.029477322799999997	0.0141951598	-0.0030795975	-0.1548080699	0.052851421399999994	-0.0190141225	-0.0755281812	0.0140901232	0.0542441537	-0.0960293686	0.0908143174	-0.08446349999999997	0.048719500000000034	0.002373589680250003	0.007134082832249994	0.0494759	-0.05916609999999999	0.0024478646808100005	0.00350062738921	1.21252	0.014820000000000057	0.00021963240000000164	1.4702047504000002	0.0373472	0.006317099999999999	0.0013948133478399998	3.9905752409999985e-05	-0.0029767	-0.0006302899999999999	3.972654840999999e-07	8.860742890000001e-06	-0.00808723	0.0010619300000000009	6.540328907290001e-05	1.1276953249000015e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
