csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
28449.880859375	-10.06640625	101.33253479003906	809395720.912632	18708.53125	20.671875	350009141.53222656	427.326416015625	18986.482421875	-28.20703125	795.6366119384766	360486514.7561684	1.11821	23.217552	0.07583175000000003	-0.0045279395000000005	0.0052631878	-0.058733680499999996	0.0208263728	0.0072153337	0.17055191079999998	-0.1161812547	-0.009807620500000001	-0.0875999147	0.0344102633	-0.00902493	-0.0264246895	-0.0571898304	0.043303019500000005	0.0326936475	-0.086030497	-0.07945755980000001	-0.0273231954	0.0458072869	-0.0078237388	0.1562351776	-0.10837888609999999	-0.043718285499999995	0.031723944	0.094659807	-0.13496345769999998	-0.0246331064	-0.0890321567	-0.022993441099999998	-0.0935740593	0.0394776489	0.0233417549	-0.0874462383	0.0439701912	-0.0304149568	-0.043600821100000006	0.029831351800000006	-0.2665254289	0.0035387194	-0.0812425581	-0.125168571	0.12126293710000001	-0.0664760167	0.0050463431	-0.080632773	-0.0678767088	-0.0109492354	0.0572274637	-0.001384911	0.0280301333	-0.0331394604	0.2113270547	0.0423619206	-0.1350029159	0.1500621301	-0.0513830444	-0.0396451456	0.061055538300000003	0.0597633426	-0.0083011638	0.004063475	-0.0718306495	-0.022825239100000002	-0.009936044599999999	0.1637905449	-0.008728325600000001	0.0633997183	0.0212169573	-0.0299824718	0.026286722000000002	0.1000587973	0.0807017632	-0.0024271042000000003	0.0346550516	0.1274611656	-0.1043461497	-0.1279737061	0.0073847734	-0.062693458	0.0428938312	0.1163513085	0.054918263700000004	-0.0068427676	-0.11388322779999999	-0.0546516723	0.1544628025	-0.06935902299999999	0.0702363568	0.18586124489999997	0.1375083399	-0.0694753825	-0.047069972800000005	-0.0737191834	-0.0733687306	-0.0511740905	0.12329210619999999	0.0197396682	-0.11531344710000001	-0.0571422589	0.010149300000000002	0.006645750000000002	4.416599306250003e-05	0.00010300829049000004	0.014483	-0.013955999999999998	0.00020975728900000004	0.00019476993599999996	-0.102443	-0.016110400000000025	0.010494568248999999	0.00025954498816000083	-0.00167739	0.00020081000000000005	2.8136372121e-06	4.0324656100000017e-08	-0.000626611	0.00013558599999999993	3.92641345321e-07	1.838356339599998e-08	0.0008880489999999998	0.0004459959999999999	1.9891243201599988e-07	7.886310264009999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28444.255859375	-5.625	31.640625	809075691.393589	18651.357421875	-57.173828125	347873133.67853165	3268.846622467041	18956.931640625	-29.55078125	873.2486724853516	359365257.22732925	0.903499	18.759481	0.04788065	-0.06778242799999999	0.043265957800000004	-0.0360919616	0.022065520099999996	0.0939614014	-0.027991832799999998	-0.0014568283	0.0400641416	-0.0962233093	0.0567436574	-0.0766425014	0.0174769645	-0.0511136747	0.0374562171	-0.0708187542	0.0868519164	-0.1579082828	0.04259224650000002	0.0207886668	-0.18495774469999998	0.0679148322	0.0008593577000000001	0.17962763920000002	-0.007608856	-0.021979431400000003	0.0400798342	0.052345955300000004	-0.0266099771	-0.1097644334	-0.0073804875	0.026681009500000002	-0.1666087616	0.11902128390000001	-0.082253589	-0.067752564	0.1081877025	-0.0154091012	-0.2416590132	-0.1052836309	-0.055453360199999996	-0.0603181153	0.0382289915	-0.0210769119	-0.045803614900000005	-0.0039173066	0.0494193234	-0.0901003232	0.0053619746	-0.023025029199999998	0.0722072137	-0.0672663179	0.0734601058	0.021408045	-0.0330291551	-0.0892002689	-0.041264359900000006	-0.0703688653	0.045439011200000004	0.0725668588	-0.055503824699999996	0.0995776499	-0.05872309200000001	0.0265170275	0.025819156200000002	-0.0437030306	0.2208115604	0.036352629500000004	0.0787828105	0.0738111772	-0.1271992519	0.1263339682	-0.0162530011	0.1250833135	0.0471222341	-0.0148685039	-0.011951098	0.066712655	-0.09461054599999999	0.0978281135	-0.1034667203	-0.0707364135	0.049285187599999995	0.1337895304	0.049721805300000005	-0.0247027063	0.0621815483	-0.0826710909	0.052521545999999995	0.0644790589	0.09214240509999999	-0.1459971797	-0.1562821857	-0.0010499132	0.0121568627	0.1415920892	-0.1041944057	0.0169396104	-0.1170010477	-0.049506407599999996	0.0112275	0.0010781999999999996	1.1625152399999993e-06	0.00012605675625000006	0.0190434	0.004560400000000001	0.00036265108356000014	2.0797248160000007e-05	-0.0905311	0.011911900000000005	0.008195880067209999	0.00014189336161000006	-0.00209722	-0.00041983	4.398331728399998e-06	1.7625722889999995e-07	-0.0008068560000000001	-0.0001802450000000001	6.51016604736e-07	3.2488260025000035e-08	0.000881521	-6.527999999999894e-06	4.2614783999998615e-11	7.77079273441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28445.59375	1.337890625	1.7899513244628906	809151803.7900392	18645.98046875	-5.376953125	347672587.64100647	28.911624908447266	18969.46484375	12.533203125	157.08118057250974	359840596.4582672	1.0211629999999998	21.202551	0.058979	-0.086774799	-0.024415216899999998	-0.0359898703	0.0309646505	0.0359216427	-0.035087185	-0.1089761237	0.0363101804	0.0488429053	0.031220664500000002	-0.1104479663	-0.0540439609	-0.00043022080000000004	0.0191284324	-0.0007252683	-0.0727084149	0.0216275994	-0.0609286912	0.1897905486	0.10458544119999999	0.1772791237	0.06344184230000001	0.0202550627	-0.1077312226	0.0887200575	-0.0108541949	-0.0046151546	0.1637711287	0.0436177617	0.1359851335	0.0225256615	0.0565043285	-0.0995544761	-0.0855063251	0.11892639869999999	-0.0788677208	-0.1241374075	0.0242894832	0.1169277418	0.043900706500000004	-0.0667392901	-0.010107738199999999	0.0416572039	0.0629372899	-0.033855954300000005	-0.0948986069	-0.0846925727	0.0422889419	0.003600732700000001	-0.0003318729	0.0670063908	0.0088701955	0.0197664625	0.0294054354	0.006281139399999999	-0.1339737962	-0.022461854700000002	-0.0727790087	0.0377632366	-0.1140110935	-0.08809096429999999	-0.0626301797	-0.0241810677	0.031100962000000006	0.08399965429999999	-0.1087350661	0.17217795170000005	0.11897685720000001	-0.0197542573	0.0685861198	0.0722384028	-0.11415678550000001	0.044858350400000004	-0.18150111	0.0772335081	0.1414736425	-0.0663207622	0.035793451000000004	-0.0369453789	-0.0006617682	-0.1064183195	0.11856703789999999	-0.0108262477	-0.0821057248	0.0559482179	0.0974189716	0.048954656900000004	-0.043206855	-0.0241605002	-0.16947033309999998	-0.0822547035	0.0842065041	0.020237320700000002	0.0363111317	-0.1229694041	0.0434856262	0.0141303795	-0.11843525	-0.041629366099999995	0.0127948	0.0015672999999999972	2.4564292899999907e-06	0.00016370690703999995	0.0355921	0.0165487	0.00126679758241	0.00027385947169	-0.10243800000000003	-0.011906900000000012	0.010493543844000005	0.00014177426761000032	-0.00219807	-0.00010084999999999997	4.8315117249e-06	1.0170722499999995e-08	-0.000551919	0.0002549370000000001	3.04614582561e-07	6.499287396900005e-08	0.0006581860000000001	-0.000223335	4.987852222499998e-08	4.332088105960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28491.6796875	46.0859375	2123.9136352539067	811775811.4151001	18643.337890625	-2.642578125	347574047.7040138	6.9832191467285165	18968.984375	-0.48046875	0.2308502197265625	359822368.21899414	1.25713	26.101957	0.04959953999999999	-0.0797733082	-0.0362927115	0.1081918116	-0.0083562094	0.0224212884	-0.046559444400000004	-0.11333464859999999	-0.0502411693	0.1209535367	0.0776069073	-0.09943789119999999	-0.021939811899999998	0.19615791230000001	-0.0587923116	-0.0303303	-0.1689292132	0.098023266	-0.10487797800000001	0.00015523040000000002	0.1161200317	-0.0683807042	0.000827241	0.0395022035	-0.014872366399999996	-0.049297360199999994	-0.0088010176	-0.0514242958	-0.0408528639	-0.0555200282	0.0420134862	-0.1100589618	-0.05662668980000001	0.0727552158	0.0854400699	0.0394717613	-0.020070166599999998	0.1364498361	-0.029631537000000006	0.0926228026	-0.1018995975	0.15951111240000002	0.0024364865	-0.1340365311	-0.043914977800000005	-0.030918040600000002	0.0213972648	-0.0770733959	-0.0837739567	0.039212454300000005	-0.0701097664	0.12411412779999999	-0.005219954099999999	-0.017890061699999998	0.0462727795	0.0342959548	-0.1198406307	0.0655554387	-0.053020799699999996	0.0597861353	-0.078096875	-0.108603861	0.16578565650000002	0.09115618269999999	0.0363718466	0.0846989386	-0.2015446429	0.0998962858	-0.0413922525	-0.0426202737	-0.0177508843	-0.0485009581	-0.0169879353	-0.0084051618	0.06736614839999999	-0.0978423907	-0.007597928	0.0540886146	-0.0185243922	0.0636250311	-0.029216589900000006	0.1951255121	-0.09452979269999999	0.0712738853	0.0342037346	-0.0627157085	-0.009465849	0.1498552859	-0.1330339194	0.0561589129	0.0618774851	0.0766822607	-0.018347086999999998	0.0097229043	-0.0986263593	-0.0477282611	-0.1157919792	0.0113134968	-0.11961294800000001	-0.0335495105	0.0107737	-0.002021099999999998	4.084845209999991e-06	0.00011607261169	0.00407926	-0.03151284	1.6640362147600008e-05	0.0009930590848656	-0.102446	-7.999999999994123e-06	0.010495182916000002	6.399999999990597e-11	-0.00237676	-0.00017869	5.648988097599998e-06	3.1930116100000014e-08	-0.0006943810000000001	-0.0001424620000000001	4.82164973161e-07	2.0295421444000032e-08	0.0006581860000000001	0.0	0.0	4.332088105960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28563.83203125	72.15234375	5205.960708618164	815892500.3094635	18651.466796875	8.12890625	347877213.67493063	66.07911682128906	18952.994140625	-15.990234375	255.68759536743164	359215986.89456564	1.106056	22.965191	0.18833479	0.014697811299999999	0.0094852118	0.1302028717	-0.0153463952	-0.0182991277	-0.1256031033	0.09476348960000001	-0.09111798369999999	0.0859198284	-0.10120113509999999	-0.0979160278	-0.0353469191	0.016972970100000002	-0.1611642318	-0.0206541084	-0.0812753158	0.0212627896	0.001939745	-0.0415199252	-0.032360809	0.0599391792	-0.1274662322	-0.0020413082	-0.0615565963	-0.0121357326	0.0695848992	0.0644731955	-0.1135995299	-0.0354000686	-0.07206363519999999	-0.116417114	0.019547953700000002	-0.073898209	0.1457125699	-0.0304907289	0.0300231117	-0.0720922308	0.0702085047	-0.0453182778	-0.025229828399999998	0.05292629150000002	-0.0751371636	-0.0664237268	0.0954775834	-0.0005179679	-0.0472790629	0.012322080400000001	-0.1151515202	0.008046786	-0.0791194592	0.0625613069	-0.0501257316	-0.0348692404	0.10681767589999999	-0.0855418376	0.0741532512	0.10570221789999999	-0.0114784437	-0.11354167109999999	-0.1548500591	-0.0369963586	0.10225190869999999	-0.078419929	0.0730287572	0.0554810824	-0.008280345699999999	-0.018024616599999998	-0.07411549099999999	0.030570970299999996	0.0005320444999999999	0.09153363630000001	-0.095609457	0.037777178599999996	0.0974171509	0.025117574	-0.0738994242	0.0825972197	0.050578597999999995	-0.0641033408	0.0141488122	0.0811887489	-0.0531602001	-0.0583173265	0.1854259916	0.0214979867	0.0311084534	-0.0009307341	0.046558328600000004	-0.0100114511	-0.1008747179	0.0757447929	0.1429207949	0.0030641008	-0.0730830681	0.0009375478999999999	-0.023190110400000002	0.0084904876	-0.1205315909	-0.025306205099999996	-0.0137815	-0.024555200000000003	0.00060295784704	0.00018992974225	0.0546004	0.05052114	0.0029812036801599995	0.0025523855868996	-0.0395675	0.06287849999999999	0.0015655870562500001	0.00395370576225	-0.00195418	0.00042258000000000015	3.8188194724e-06	1.7857385640000011e-07	-0.0012794	-0.0005850189999999999	1.63686436e-06	3.422472303609999e-07	0.0006581860000000001	0.0	0.0	4.332088105960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28476.34375	-87.48828125	7654.199356079102	810902153.3681642	18674.94140625	23.474609375	348753436.5268707	551.0572853088379	18956.908203125	3.9140625	15.31988525390625	359364368.62170786	1.036827	21.527775	0.11281939	0.10234244630000001	0.0991096165	0.043630645499999995	-0.042418521900000006	-0.0817306033	0.0045764226	-0.0239492494	-0.1435491719	-0.024113141400000003	-0.13006733980000001	-0.0029888906	0.0314209123	-0.1596676849	-0.1776136336	-0.0279462645	-0.0576112708	0.0018750247000000001	-0.0106908089	-0.130418938	-0.05723352950000001	-0.044107971100000004	-0.1935248016	-0.0515460354	0.0543256087	0.0534507361	0.035325416299999995	-0.023910920800000002	-0.0660928958	-0.048085262999999996	0.0205888605	-0.0285775864	-0.0671874583	0.0412821638	0.10175086550000001	0.0524839034	-0.0649448576	0.0036420734	0.019247118799999997	0.0637966823	-0.1271067925	-0.0047413545	-0.14422311699999998	-0.0026157217000000003	-0.10256325460000001	0.0712725525	0.0091599409	0.0851793417	-0.1082098752	-0.09241838570000001	-0.0574776947	-0.0329423258	0.0367723637	-0.0370548761	0.0409546296	0.0930364336	0.0331957514	0.1093390584	0.1169314945	-0.1217767673	-0.062581117	0.0950504418	0.0415776926	-0.1693688991	0.0827876655	-0.014838386	-0.0037966325	-0.0488184583	-0.12953063	-0.0139638918	-0.0338131452	0.021949578100000002	0.0714842934	-0.0697478446	0.1137755026	0.0846621055	-0.0151802202	0.011021085	0.021708787599999998	0.11082825269999999	-0.0183842112	0.13389371390000002	0.0110356246	0.12280466550000001	0.15041072560000002	-0.0985278154	0.0404171032	0.0647501875	0.025835121200000002	0.1226016959	-0.0142984987	0.15961332539999998	0.0719241424	-0.026395045	0.0409992499	0.0467292169	0.0364659607	0.005662880699999999	-0.1211891893	-0.0169396104	-0.022278400000000004	-0.008496900000000003	7.219730961000006e-05	0.0004963271065600002	0.00432751	-0.05027289	1.87273428001e-05	0.0025273634689521	-0.0187146	0.020852900000000004	0.00035023625315999993	0.00043484343841	-0.00187353	8.064999999999982e-05	3.5101146609e-06	6.504422499999971e-09	-0.00137235	-9.295000000000006e-05	1.8833445225e-06	8.639702500000013e-09	0.00016785200000000002	-0.000490334	2.4042743155600004e-07	2.8174293904e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28522.65234375	46.30859375	2144.485855102539	813541696.7224274	18669.216796875	-5.724609375	348539655.80871964	32.77115249633789	18960.16015625	3.251953125	10.575199127197266	359487673.15065	0.915124	19.000843	0.07393954	0.06567436530000001	0.0555829709	-0.047552803399999996	-0.0300447224	-0.0582047865	-0.0217716308	0.036874141	0.032522564	-0.0697298116	-0.0694802949	0.0665758333	0.031267180299999996	-0.1990025982	0.0186333908	-0.025586753700000003	-0.1115081571	-0.1348292883	-0.039705582	0.0089339865	0.0216710846	-0.0428691167	0.013653153999999999	0.0181648482	-0.0811934019	-0.0330189723	0.1413220025	-0.0841871228	-0.17592487350000002	-0.1522291362	0.0403945103	-0.1179239533	-0.09087184390000001	0.22179338059999998	0.0039659954	-0.10998355470000001	-0.039338933799999996	-0.057997593300000004	0.0369949117	0.0961375517	0.0044919352	-0.0571392854	-0.0809822205	-0.0068168055	0.1257551533	0.034136730899999995	0.0499418971	0.054767373	0.0012102174000000001	-0.059855961900000004	0.0290116885	0.011813128700000002	0.0557858334	-0.024649292599999997	0.052976525999999996	0.015008263999999999	0.0817802545	-0.0562546536	0.0815425286	-0.0682542639	0.0844997207	0.1522434735	-0.0757775538	-0.1025724608	0.0322764018	0.09262467640000001	0.0679999738	0.0649908474	-0.0369559804	-0.1039013741	-0.09437953140000001	-0.041925881899999996	-0.1158806924	0.09932610369999999	0.20006525890000001	-0.11121894410000001	0.0559699487	-0.0061234059	-0.1125535618	0.1620161793	-0.0756424021	0.0228778363	-0.0878837876	0.0509169379	0.0818391421	0.06921017110000001	0.0238262965	-0.0042531341	0.0845743281	0.0005828912000000001	0.013325018400000001	-0.0051737792	-0.0376477308	0.037832097099999996	0.0712152682	-0.1494385947	0.0209160548	0.0028322072	-0.1215843189	-0.0084904876	-0.0211116	0.001166800000000006	1.3614222400000142e-06	0.00044569965455999993	0.0169758	0.01264829	0.00028817778564	0.0001599792399241	-0.0236242	-0.0049096000000000035	0.00055810282564	2.4104172160000033e-05	-0.00253505	-0.0006615200000000001	6.426478502500001e-06	4.376087104000001e-07	-0.00127936	9.299000000000004e-05	1.6367620096e-06	8.647140100000008e-09	0.000517639	0.00034978699999999995	1.2235094536899994e-07	2.6795013432099994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28573.87890625	51.2265625	2624.1607055664067	816466555.7490388	18689.65234375	20.435546875	349303104.73023987	417.6115760803223	18984.1640625	24.00390625	576.1875152587892	360398485.1519165	1.095055	22.736778	0.05347144999999999	0.07092408559999999	0.0119102425	-0.0823015785	0.0019649491	-0.058467371500000004	0.0676192185	0.0096993704	0.0663120376	-0.0906648283	-0.18092681300000002	0.0223317025	-0.0474478507	-0.1130724175	0.1103673899	-0.043759015899999996	-0.1295623364	0.0179314079	-0.0479311263	-0.058851588600000004	-0.2243905371	-0.017246396	0.0321241225	0.1015103058	-0.0612104632	-0.0086020796	0.0203579966	-0.1159035563	-0.030306593	0.0022266187	0.04789652230000002	0.0756792882	-0.0477195904	0.018154413799999998	0.009084109	0.08802971550000001	0.13831861199999998	-0.0123510245	0.0830295669	0.1396666344	-0.1157138483	0.0582684043	0.0336866684	0.014992286499999999	0.0309229954	0.0225031744	-0.050063591799999994	0.0668371048	0.048079442699999995	-0.0266730998	0.0552468544	-0.0250749946	0.0048740890999999995	0.017432136799999998	-0.0199575915	0.0646266725	0.05681759240000001	-0.1434134022	0.093360905	-0.1616467858	0.0522601926	0.0075378597	-0.0982935967	-0.0608880963	0.0138939587	0.010139459699999999	0.0028400417	0.0078306025	0.0727618285	0.1403618415	-0.1655126539	0.11687961720000001	0.0237158183	-0.056602445	0.1089728566	-0.06659365440000001	0.1108061146	0.0090347421	0.0080408494	0.014255141899999999	-0.0808068451	-0.038150874	0.0205177167	0.1021895224	0.060196581799999996	0.0211214124	-0.1416034704	0.0965082851	-0.1570523176	0.10427837179999999	-0.1324802283	0.039885490499999995	0.0578489558	-0.012553055	-0.1394554023	-0.0291677743	0.0109462058	0.0	-0.1217161239	-0.0	-0.0137868	0.0073247999999999985	5.365269503999997e-05	0.00019007585424	0.0359488	0.018973000000000004	0.0012923162214400002	0.00035997472900000017	-0.0319695	-0.008345299999999995	0.00102204893025	6.964403208999994e-05	-0.00240534	0.0001297099999999999	5.7856605156e-06	1.6824684099999974e-08	-0.00117671	0.00010264999999999992	1.3846464241000002e-06	1.0537022499999984e-08	0.000373432	-0.00014420699999999998	2.0795658849000003e-08	1.3945145862399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28646.330078125	72.451171875	5249.172306060791	820612226.9448892	18680.412109375	-9.240234375	348957796.57608414	85.38193130493164	18948.771484375	-35.392578125	1252.6345863342285	359055940.76706314	1.178914	24.477945	0.059352649999999986	-0.1021182348	-0.0424771858	-0.0130006971	0.0580708493	0.0971216461	-0.0301057686	0.0627800528	0.06848965309999999	-0.0190103691	-0.1321803467	-0.0169702896	0.1109281481	0.0447839397	0.1313952124	-0.061422031399999986	-0.0978637716	0.0148225805	0.103095536	-0.0377111023	-0.11488568029999999	0.0074176771	0.1648729786	-0.0065977202000000006	0.07934036480000001	0.0787265268	-0.0329563847	-0.0716264169	0.0199438519	0.2995581441	0.2194897191	-0.0047746269000000004	0.0457739696	0.1279122469	0.05952435740000001	-0.13733598800000002	-0.0761785893	0.0162483602	0.0279727393	0.1167628233	-0.1583426742	0.0298986071	-0.06543390019999999	0.0434405146	-0.053865229400000006	0.1474161902	-0.055305682099999996	-0.0987612561	0.051470683200000006	0.0418403199	-0.0021074487	-0.0433042322	-0.08013728519999999	0.0506291875	-0.0381443733	-0.1245053076	-0.0118124676	-0.0929312389	0.010100996899999999	-0.1121507268	0.0364865304	0.07235994700000001	-0.0787045837	0.1147030505	0.1148778891	0.0541713169	-0.06995527	-0.1092459901	0.0805215328	0.1270747759	-0.0609354173	-0.0488990845	0.1061670008	-0.0295142406	-0.047228846100000006	-0.0945332423	0.259669553	-0.1527230576	0.17557721980000002	0.1288930209	0.1086198116	0.0275594106	-0.17437760719999998	0.0188822125	0.047925416	-0.006457317299999999	-0.035928595099999995	-0.0884141802	0.061476916	0.1338772913	-0.031176585099999998	0.1296043677	-0.0556409183	0.1310303508	0.08468078550000001	0.0386197775	-0.0767069599	-0.0028322072	-0.1215843189	0.0084904876	-0.016268999999999995	-0.0024821999999999947	6.161316839999976e-06	0.00026468036099999985	0.0546611	0.018712299999999998	0.0029878358532099995	0.0003501501712899998	-0.0352594	-0.0032898999999999984	0.0012432252883599994	1.082344200999999e-05	-0.00293766	-0.0005323199999999998	8.6298462756e-06	2.833645823999997e-07	-0.00127936	-0.00010264999999999992	1.6367620096e-06	1.0537022499999984e-08	0.000435827	6.239499999999997e-05	3.893136024999997e-09	1.89945173929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28564.765625	-81.564453125	6652.760013580322	815945835.2111816	18686.666015625	6.25390625	349191486.7795143	39.11134338378906	18960.626953125	11.85546875	140.55213928222656	359505374.45557016	1.323603	27.482151	0.0227408	0.0578963128	0.0118815277	0.1374971405	0.000295398	0.0002679331	0.0996152066	-0.0543634726	-0.1444259947	-0.0498021607	-0.1464088233	-0.10923963269999999	-0.022983843700000003	0.1056141308	0.0454079896	-0.0176014877	-0.0671804389	0.1570244528	0.1732488666	-0.048066858600000005	-0.1206018616	0.0646203838	-0.0036809215999999995	-0.0660885107	0.0469745589	-0.0634042014	0.0390951567	-0.1456979343	-0.0490427136	0.1446523361	-0.1171166491	0.0495411662	-0.0878314202	0.09619081439999999	0.0055682108999999995	0.046580456799999996	0.0013913616	0.0791381678	0.19830278399999998	-0.0230468969	0.17243307300000002	-0.1087668999	0.1138677628	-0.0536295984	0.1952726739	-0.0163130263	0.1396338686	0.0577828649	-0.1168220623	0.0117372474	-0.09176169769999999	-0.0194609127	0.0191000601	0.0184806963	-0.079851472	0.0894614381	-0.0204603064	0.0412620333	0.1214233901	-0.1137272692	-0.123995218	-0.0748574808	0.0036660102	0.08466946439999999	0.09326793470000001	0.017093900500000002	-0.0975688934	-0.21616347100000002	-0.0398161635	0.1268311423	0.0621050533	0.0905367133	0.17845959739999998	0.0336923115	0.1463747832	-0.0583561338	0.0031774966	-0.0515841686	-0.08232430889999999	0.09700266380000001	0.11787327060000001	-0.0172946332	-0.0083316208	-0.0449039362	-0.050209823099999995	0.088604285	-0.08734781789999999	0.0520420489	-0.1093975659	-0.2339398028	0.0265063563	-0.228624238	0.0351456093	0.075037041	-0.0169803027	-0.10981343980000001	-0.07511272599999999	-0.005662880699999999	-0.1211891893	0.0169396104	-0.0165449	-0.000275900000000006	7.612081000000333e-08	0.0002737337160100001	0.0634516	0.0087905	0.00402610554256	7.727289025e-05	-0.037076300000000006	-0.0018169000000000106	0.0013746520216900006	3.301125610000037e-06	-0.0029904	-5.273999999999991e-05	8.942492159999996e-06	2.7815075999999896e-09	-0.0011682900000000006	0.00011106999999999937	1.3649015241000014e-06	1.2336544899999855e-08	0.0005091669999999999	7.333999999999997e-05	5.378755599999996e-09	2.5925103388899987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
